40.45339539,-79.94694367
40.45319745,-79.94757911
40.45204979,-79.949499
40.45150735,-79.94925762
40.4512426,-79.94913658
40.4510548,-79.94905037
40.45085471,-79.94895853
40.44530944,-79.94839093
40.44578457,-79.94943428
40.44576313,-79.94966954
40.44628668,-79.95004844
40.44629878,-79.94989877
40.44632664,-79.9495803
